Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,BNF Presentation plus Code,Items,Actual Cost,ADQ Usage,List Size,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,7434,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,7434,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,10555,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,,,,,,8375,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,7686,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,,,,,,4130,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,79.63792924,,11670,,,,,,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,METRO INTERCHANGE SURGERY ( C 01-Apr-24 ),,,,,,6,,,,,,
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,6223,,,,,,
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,,,,,,10526,,,,,,
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,,,,,,5562,,,,,,
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,272.6428852,,7603,,,,,,
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,CHAINBRIDGE MEDICAL PARTNERSHIP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,272.6304852,,11227,,,,,,
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,GLENPARK & TEAMS MEDICAL SERVICES,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,9098,,,,,,
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,SUNNISIDE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,3742,,,,,,
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,TEAMS MEDICAL PRACTICE ( D 01-Mar-25 ),,,,,,5649,,,,,,
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,102.351932,,15649,,,,,,
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CHOPWELL PRIMARY HEALTHCARE CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,11.47410794,,2471,,,,,,
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CRAWCROOK MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),10,511.6502466,,20557,,,,,,
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,HOLLYHURST MEDICAL CENTRE,,,,,,4570,,,,,,
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,OLDWELL SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,204.4790639,,4782,,,,,,
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,JESMOND HEALTH PARTNERSHIP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,13551,,,,,,
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,JESMOND HEALTH PARTNERSHIP,Lidocaine hydrochloride (1502010J0),Ralvo 700mg medicated plasters (1502010J0BWAAEL),1,57.94110811,,13551,,,,,,
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,ROSEWORTH SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,5617,,,,,,
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,THE GROVE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),4,465.8478412,,12992,,,,,,
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,AVENUE MEDICAL PRACTICE ( C 01-Jul-24 ),,,,,,2727,,,,,,
202304,QHM,13T00,NEWCASTLE CENTRAL HEALTH PCN,U43524,SAVILLE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,41275,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,BENFIELD PARK MEDICAL GROUP,,,,,,9427,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,BIDDLESTONE HEALTH GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,545.2857704,,10190,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,HEATON ROAD SURGERY,,,,,,7545,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,NEWCASTLE MEDICAL CENTRE,,,,,,19296,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,ST.ANTHONY'S HEALTH CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),9,443.4052516,,6691,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,THORNFIELD MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),4,227.3178666,,19951,,,,,,
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,500.0483518,,10964,,,,,,
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,BETTS AVENUE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,11298,,,,,,
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,DILSTON MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,9487,,,,,,
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,ELSWICK FAMILY PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,7388,,,,,,
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,FENHAM HALL SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,10563,,,,,,
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,PROSPECT MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,408.9829278,,15428,,,,,,
202304,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,DENTON PARK MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,306.8433959,,7325,,,,,,
202304,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,DENTON TURRET MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,8797,,,,,,
202304,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,NEWBURN SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,5807,,,,,,
202304,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,PARKWAY MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,8498,,,,,,
202304,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,THROCKLEY PRIMARY CARE CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,272.6304852,,7055,,,,,,
202304,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,,,,,,14350,,,,,,
202304,QHM,13T00,NORTH GOSFORTH PCN,U70624,BRUNTON PARK,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,7275,,,,,,
202304,QHM,13T00,NORTH GOSFORTH PCN,U70624,PARK MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,13156,,,,,,
202304,QHM,13T00,NORTH GOSFORTH PCN,U70624,REGENT MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,7292,,,,,,
202304,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,CRUDDAS PARK SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,102.351932,,10991,,,,,,
202304,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,HOLMSIDE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,9797,,,,,,
202304,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,,,,,,11031,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,DR RASOOL,,,,,,2299,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,KINGSWAY MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),7,545.2981704,,9394,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,KINGSWAY MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,34.18811065,,9394,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,MARSH HOUSE MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,136.5400426,,8489,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,MELROSE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,2476,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,NORTON MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),15,909.2778928,,17052,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,QUEENSTREE PRACTICE,,,,,,4103,,,,,,
202304,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,THE ROSEBERRY PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,8041,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,EAGLESCLIFFE MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,340.8191065,,11597,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,EAGLESCLIFFE MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,11597,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,PARK LANE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,159.1416453,,5177,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,THORNABY & BARWICK MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),8,613.4619917,,21267,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,THORNABY & BARWICK MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),2,136.3276426,,21267,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,YARM MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,602.1754838,,15121,,,,,,
202304,QHM,16C00,BYTES PCN,U63844,YARM MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,204.4666639,,15121,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,MARTONSIDE MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),7,545.2981704,,7867,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,PARK SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),17,1125.009251,,11682,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,PARK SURGERY,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,193.204956,,11682,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,PROSPECT SURGERY,,,,,,7525,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE DISCOVERY PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,8565,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE DISCOVERY PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,125.0535347,,8565,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE ENDEAVOUR PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,9143,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE ERIMUS PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),8,602.2002838,,7205,,,,,,
202304,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THORNTREE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,2666,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,BLACKETTS MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,10710,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,CARMEL MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,534.0240625,,11202,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,CARMEL MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,204.4666639,,11202,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,CLIFTON COURT MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,306.8433959,,11891,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,CLIFTON COURT MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),2,136.3276426,,11891,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,DENMARK STREET SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),23,1658.733314,,15265,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,MIDDLETON AND DINSDALE MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,5750,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,MIDDLETON AND DINSDALE MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,5750,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,MOORLANDS SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),18,1181.611365,,13474,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,MOORLANDS SURGERY,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),9,749.7772343,,13474,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,MOORLANDS SURGERY,Lidocaine hydrochloride (1502010J0),Ralvo 700mg medicated plasters (1502010J0BWAAEL),2,115.8822162,,13474,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,NEASHAM ROAD SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),20,1466.012971,,13001,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,91.11203719,,8469,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),4,227.3178666,,4718,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,6038,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),13,954.2810982,,12005,,,,,,
202304,QHM,16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,12005,,,,,,
202304,QHM,16C00,DUMMY,-,DARLINGTON CCG FT COMMUNITY PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,,,,,,,
202304,QHM,16C00,DUMMY,-,STAR SCHEME EXTENDED,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,79.63792924,,,,,,,,
202304,QHM,16C00,DUMMY,-,THE RIDGEWAY HEALTH CENTRE,,,,,,32,,,,,,
202304,QHM,16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,,,,,,7210,,,,,,
202304,QHM,16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,340.7943065,,9576,,,,,,
202304,QHM,16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),3,204.4914639,,7996,,,,,,
202304,QHM,16C00,EAST CLEVELAND PCN,U07842,THE GARTH,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),10,749.7896343,,11330,,,,,,
202304,QHM,16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,363.6455092,,6010,,,,,,
202304,QHM,16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,306.8433959,,7204,,,,,,
202304,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),15,988.8816089,,14049,,,,,,
202304,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,14049,,,,,,
202304,QHM,16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),14,931.7700823,,14731,,,,,,
202304,QHM,16C00,ESTON PCN,U85257,THE ESTON SURGERY,,,,,,3809,,,,,,
202304,QHM,16C00,ESTON PCN,U85257,THE MANOR HOUSE SURGERY ( C 01-Jul-24 ),Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,250.1442693,,8518,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),7,341.1344933,,11246,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),11,920.2805876,,9357,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,8902,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,8902,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,HIRSEL MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,3896,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,KINGS MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,6575,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,KINGS MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),2,136.3276426,,6575,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,NEWLANDS MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,340.8191065,,10243,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,PARKWAY MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,113.7136399,,8305,,,,,,
202304,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,WESTBOURNE MEDICAL CENTRE,,,,,,5274,,,,,,
202304,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE GROUP PRACTICE,,,,,,6490,,,,,,
202304,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE HOUSE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),2,136.3276426,,18829,,,,,,
202304,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,THE HEADLAND MEDICAL CENTRE,,,,,,5501,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,GLADSTONE HOUSE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),1,68.1638213,,5809,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,HART MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,340.8191065,,9456,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,HART MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,9456,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,THE PATEL PRACTICE,,,,,,3815,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,WEST QUAY MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),7,477.1467491,,6008,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,WEST QUAY MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Versatis 700mg medicated plasters (1502010J0BSAAEL),1,68.1638213,,6008,,,,,,
202304,QHM,16C00,HARTLEPOOL PCN,U70212,WEST VIEW MILLENIUM SURGERY A,,,,,,7207,,,,,,
202304,QHM,16C00,HOLGATE PCN,U85008,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),11,749.8020343,,15518,,,,,,
202304,QHM,16C00,HOLGATE PCN,U85008,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,Lidocaine hydrochloride (1502010J0),Ralvo 700mg medicated plasters (1502010J0BWAAEL),1,57.94110811,,15518,,,,,,
202304,QHM,16C00,HOLGATE PCN,U85008,LINTHORPE SURGERY,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),21,1329.722529,,20433,,,,,,
202304,QHM,16C00,HOLGATE PCN,U85008,VILLAGE MEDICAL CENTRE,,,,,,8441,,,,,,
202304,QHM,16C00,HOLGATE PCN,U85008,FOUNDATIONS -HARRIS STREET ( C 01-Apr-24 ),,,,,,4,,,,,,
202304,QHM,16C00,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),10,636.3007944,,11598,,,,,,
202304,QHM,16C00,NORTH STOCKTON PCN,U07032,QUEENS PARK MEDICAL CENTRE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),6,408.9829278,,18309,,,,,,
202304,QHM,16C00,NORTH STOCKTON PCN,U07032,TENNANT STREET MEDICAL PRACTICE,Lidocaine hydrochloride (1502010J0),Lidocaine 700mg medicated plasters (1502010J0AAELEL),5,340.8191065,,14371,,,,,,
