Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,List Size
202304,QHM,00P00,WASHINGTON PCN,U61868,CONCORD MEDICAL PRACTICE,Salbutamol (0301011R0),243,678.490019816396,13638,5166
202304,QHM,00P00,WASHINGTON PCN,U61868,GALLERIES MEDICAL PRACTICE,Salbutamol (0301011R0),364,1044.25223612396,21582.5,11063
202304,QHM,00P00,WASHINGTON PCN,U61868,GALLERIES MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),6,54.7649742757047,700,11063
202304,QHM,00P00,WASHINGTON PCN,U61868,I J HEALTHCARE,Salbutamol (0301011R0),184,511.986456433882,11580,3839
202304,QHM,00P00,WASHINGTON PCN,U61868,I J HEALTHCARE,Terbutaline sulphate (0301011V0),6,54.7649742757047,700,3839
202304,QHM,00P00,WASHINGTON PCN,U61868,NEW WASHINGTON MEDICAL GROUP,Salbutamol (0301011R0),341,996.746981582829,21001,7366
202304,QHM,00P00,WASHINGTON PCN,U61868,NEW WASHINGTON MEDICAL GROUP,Terbutaline sulphate (0301011V0),11,86.0787310046787,1100,7366
202304,QHM,00P00,WASHINGTON PCN,U61868,RICKLETON MEDICAL CENTRE,Salbutamol (0301011R0),59,130.040450055999,3110,2456
202304,QHM,00P00,WASHINGTON PCN,U61868,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,Salbutamol (0301011R0),400,1259.66387681539,25814,10482
202304,QHM,00P00,WASHINGTON PCN,U61868,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),2,23.4636175467306,300,10482
202304,QHM,00P00,WASHINGTON PCN,U61868,THE STEPHENSON MEDICAL PRACTICE,Salbutamol (0301011R0),444,1482.3699318035,26455,12401
202304,QHM,00P00,WASHINGTON PCN,U61868,THE STEPHENSON MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),1,15.638278364487,200,12401
202304,QHM,01H00,CARLISLE HEALTHCARE PCN,U92223,CARLISLE HEALTHCARE,Salbutamol (0301011R0),1163,3561.15316929089,87262.5,37840
202304,QHM,01H00,CARLISLE HEALTHCARE PCN,U92223,CARLISLE HEALTHCARE,Terbutaline sulphate (0301011V0),34,398.88149829442,5100,37840
202304,QHM,01H00,CARLISLE HEALTHCARE PCN,U92223,SPENCER ST SURGERY,Salbutamol (0301011R0),297,797.285612344075,23762.5,13212
202304,QHM,01H00,CARLISLE HEALTHCARE PCN,U92223,SPENCER ST SURGERY,Terbutaline sulphate (0301011V0),5,62.5655134579482,800,13212
202304,QHM,01H00,CARLISLE PCN,U66688,CARLISLE CENTRAL PRACTICE,Salbutamol (0301011R0),200,731.775513353613,15510,5471
202304,QHM,01H00,CARLISLE PCN,U66688,CARLISLE CENTRAL PRACTICE,Terbutaline sulphate (0301011V0),2,31.2765567289741,400,5471
202304,QHM,01H00,CARLISLE PCN,U66688,EDEN MEDICAL GROUP,Salbutamol (0301011R0),435,1699.96402955019,36235,16337
202304,QHM,01H00,CARLISLE PCN,U66688,EDEN MEDICAL GROUP,Terbutaline sulphate (0301011V0),4,46.9272350934611,600,16337
202304,QHM,01H00,CARLISLE PCN,U66688,WARWICK SQUARE GROUP PRACTICE,Salbutamol (0301011R0),208,636.067369983885,13325,7769
202304,QHM,01H00,CARLISLE PCN,U66688,WARWICK SQUARE GROUP PRACTICE,Terbutaline sulphate (0301011V0),10,86.0663310046787,1100,7769
202304,QHM,01H00,CARLISLE PCN,U66688,FUSEHILL MEDICAL PRACTICE ( C 01-May-25 ),Salbutamol (0301011R0),279,755.977427766378,17900,7945
202304,QHM,01H00,CARLISLE PCN,U66688,FUSEHILL MEDICAL PRACTICE ( C 01-May-25 ),Terbutaline sulphate (0301011V0),6,86.0167310046788,1100,7945
202304,QHM,01H00,CARLISLE RURAL PCN,U00639,BRAMPTON MEDICAL PRACTICE,Salbutamol (0301011R0),489,1173.85101834965,30380,16845
202304,QHM,01H00,CARLISLE RURAL PCN,U00639,BRAMPTON MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),7,54.7153742757047,700,16845
202304,QHM,01H00,CARLISLE RURAL PCN,U00639,LONGTOWN MEDICAL CENTRE,Salbutamol (0301011R0),152,342.745451479783,10070,3673
202304,QHM,01H00,COCKERMOUTH & MARYPORT PCN,U76572,CASTLEGATE AND DERWENT SURGERY,Salbutamol (0301011R0),447,928.874414288994,24270,18025
202304,QHM,01H00,COCKERMOUTH & MARYPORT PCN,U76572,CASTLEGATE AND DERWENT SURGERY,Terbutaline sulphate (0301011V0),17,148.644244462627,1900,18025
202304,QHM,01H00,COCKERMOUTH & MARYPORT PCN,U76572,MARYPORT HEALTH SERVICES,Salbutamol (0301011R0),477,1275.26614264402,27223,13672
202304,QHM,01H00,COCKERMOUTH & MARYPORT PCN,U76572,MARYPORT HEALTH SERVICES,Terbutaline sulphate (0301011V0),16,133.01836609814,1700,13672
202304,QHM,01H00,COPELAND HAVEN PCN,U94879,DISTINGTON SURGERY,Salbutamol (0301011R0),262,443.184625917607,14600.75,5758
202304,QHM,01H00,COPELAND HAVEN PCN,U94879,DISTINGTON SURGERY,Terbutaline sulphate (0301011V0),6,46.9024350934611,600,5758
202304,QHM,01H00,COPELAND HAVEN PCN,U94879,MANSION HOUSE SURGERY,Salbutamol (0301011R0),369,739.970853823606,20195,7269
202304,QHM,01H00,COPELAND HAVEN PCN,U94879,MANSION HOUSE SURGERY,Terbutaline sulphate (0301011V0),21,179.958001191601,2300,7269
202304,QHM,01H00,COPELAND HAVEN PCN,U94879,WESTCROFT HOUSE SURGERY,Salbutamol (0301011R0),252,494.890459079445,13210,5597
202304,QHM,01H00,COPELAND HAVEN PCN,U94879,WESTCROFT HOUSE SURGERY,Terbutaline sulphate (0301011V0),1,7.82533918224352,100,5597
202304,QHM,01H00,COPELAND PCN,U48302,FELLVIEW HEALTHCARE,Salbutamol (0301011R0),1124,2548.06558537344,67347,23825
202304,QHM,01H00,COPELAND PCN,U48302,FELLVIEW HEALTHCARE,Terbutaline sulphate (0301011V0),25,203.446418738332,2600,23825
202304,QHM,01H00,COPELAND PCN,U48302,LOWTHER MEDICAL CENTRE,Salbutamol (0301011R0),642,1271.57663480143,33820,14243
202304,QHM,01H00,COPELAND PCN,U48302,LOWTHER MEDICAL CENTRE,Terbutaline sulphate (0301011V0),9,93.8668701869223,1200,14243
202304,QHM,01H00,COPELAND PCN,U48302,SEASCALE HEALTH CENTRE,Salbutamol (0301011R0),221,582.639525573933,13260,5905
202304,QHM,01H00,COPELAND PCN,U48302,SEASCALE HEALTH CENTRE,Terbutaline sulphate (0301011V0),3,23.4388175467306,300,5905
202304,QHM,01H00,COPELAND PCN,U48302,QUEEN STREET MEDICAL PRACTICE ( C 01-Apr-24 ),Salbutamol (0301011R0),121,323.064033017616,6720,2
202304,QHM,01H00,COPELAND PCN,U48302,QUEEN STREET MEDICAL PRACTICE ( C 01-Apr-24 ),Terbutaline sulphate (0301011V0),3,23.4760175467306,300,2
202304,QHM,01H00,DUMMY,-,CUMBRIA HEALTH,Salbutamol (0301011R0),77,131.685040196383,4055,
202304,QHM,01H00,DUMMY,-,CUMBRIA HEALTH,Terbutaline sulphate (0301011V0),2,15.650678364487,200,
202304,QHM,01H00,DUMMY,-,EDEN VALLEY HOSPICE,Salbutamol (0301011R0),3,38.1758593198146,114,
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,ALSTON MEDICAL PRACTICE,Salbutamol (0301011R0),73,192.117565817883,4330,2246
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,ALSTON MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),5,54.7401742757047,700,2246
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,APPLEBY MEDICAL PRACTICE,Salbutamol (0301011R0),121,229.64054734702,6722.5,5050
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,BIRBECK MEDICAL GROUP,Salbutamol (0301011R0),309,710.563721522484,21695,14363
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,BIRBECK MEDICAL GROUP,Terbutaline sulphate (0301011V0),4,54.7401742757047,700,14363
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,COURT THORN SURGERY,Salbutamol (0301011R0),99,229.002478500522,5820,3704
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,COURT THORN SURGERY,Terbutaline sulphate (0301011V0),2,23.4388175467306,300,3704
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,GLENRIDDING HEALTH CENTRE,Salbutamol (0301011R0),19,49.0165082762673,1050,945
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,KIRKOSWALD SURGERY,Salbutamol (0301011R0),68,185.671530785791,4010,2710
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,KIRKOSWALD SURGERY,Terbutaline sulphate (0301011V0),1,7.81293918224352,100,2710
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,SHAP MEDICAL PRACTICE,Salbutamol (0301011R0),104,313.580803881144,6210,3224
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,SHAP MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),1,7.81293918224352,100,3224
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,TEMPLE SOWERBY MEDICAL PRACTICE,Salbutamol (0301011R0),102,206.567702153066,6900,4830
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,THE LAKES MEDICAL PRACTICE,Salbutamol (0301011R0),201,382.944885456309,12755,10965
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,THE LAKES MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),5,54.7525742757047,700,10965
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,UPPER EDEN MEDICAL PRACTICE,Salbutamol (0301011R0),180,579.600426675526,14810,6679
202304,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,UPPER EDEN MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),2,15.650678364487,200,6679
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,ASPATRIA MEDICAL GROUP,Salbutamol (0301011R0),267,759.588325004724,17503,6874
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,ASPATRIA MEDICAL GROUP,Terbutaline sulphate (0301011V0),2,15.650678364487,200,6874
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CALDBECK SURGERY,Salbutamol (0301011R0),98,281.69085009998,6230,4364
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CALDBECK SURGERY,Terbutaline sulphate (0301011V0),3,23.4512175467306,300,4364
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CASTLEHEAD MEDICAL CENTRE,Salbutamol (0301011R0),205,440.245356326485,12950,8364
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CASTLEHEAD MEDICAL CENTRE,Terbutaline sulphate (0301011V0),7,78.1789918224352,1000,8364
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,DALSTON MEDICAL GROUP,Salbutamol (0301011R0),131,340.347359865494,8720,5119
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,DALSTON MEDICAL GROUP,Terbutaline sulphate (0301011V0),1,7.81293918224352,100,5119
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,SILLOTH GROUP MEDICAL PRACTICE,Salbutamol (0301011R0),163,520.922733037559,10615,4320
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,SILLOTH GROUP MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),11,86.0787310046787,1100,4320
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,THE CROFT SURGERY,Salbutamol (0301011R0),111,219.588846043929,6365,3488
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,WIGTON GROUP MEDICAL PRACTICE,Salbutamol (0301011R0),307,764.241111925736,18815,8945
202304,QHM,01H00,KESWICK & SOLWAY PCN,U25680,WIGTON GROUP MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),9,78.2409918224352,1000,8945
202304,QHM,01H00,WORKINGTON PCN,U67303,JAMES STREET GROUP PRACT,Salbutamol (0301011R0),1503,3975.15312280969,91034.9999999,32818
202304,QHM,01H00,WORKINGTON PCN,U67303,JAMES STREET GROUP PRACT,Terbutaline sulphate (0301011V0),60,555.46268193929,7100,32818
202304,QHM,11200,HOLGATE PCN,U85008,FOUNDATIONS ( C 01-Nov-24 ),Salbutamol (0301011R0),136,289.579089096067,7630,750
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,BIRTLEY MEDICAL GROUP,Salbutamol (0301011R0),537,1583.41811840488,30410,15611
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,BIRTLEY MEDICAL GROUP,Terbutaline sulphate (0301011V0),17,148.656644462627,1900,15611
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,Salbutamol (0301011R0),591,1963.27529279923,37201.9999999,16985
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,Terbutaline sulphate (0301011V0),15,164.257722827114,2100,16985
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,SECOND STREET SURGERY,Salbutamol (0301011R0),89,261.980463249033,5790,4451
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,Salbutamol (0301011R0),165,373.612443783974,12360,7215
202304,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),2,23.4636175467306,300,7215
202304,QHM,13T00,DUMMY,-,GATDOC OOH,Salbutamol (0301011R0),23,58.7033934518112,1155,
202304,QHM,13T00,DUMMY,-,GATESHEAD EXTRA CARE,Salbutamol (0301011R0),22,34.9133014345255,1200,
202304,QHM,13T00,DUMMY,-,GATESHEAD HEALTH COMMUNITY SERVICES,Salbutamol (0301011R0),2,15.4247620507836,105,
202304,QHM,13T00,DUMMY,-,GOSFORTH MEMORIAL MED.CTR ( D 01-Sep-24 ),Salbutamol (0301011R0),234,746.759302407747,16750,11063
202304,QHM,13T00,DUMMY,-,GOSFORTH MEMORIAL MED.CTR ( D 01-Sep-24 ),Terbutaline sulphate (0301011V0),3,23.4760175467306,300,11063
202304,QHM,13T00,DUMMY,-,MARIE CURIE HOSPICE,Salbutamol (0301011R0),4,69.2552974311498,140,
202304,QHM,13T00,DUMMY,-,NDUC NEWCASTLE GATESHEAD OOH,Salbutamol (0301011R0),6,22.5248336742781,350,
202304,QHM,13T00,DUMMY,-,NEWCASTLE GP IN A&E SERVICE,Salbutamol (0301011R0),11,34.0426734149894,600,
202304,QHM,13T00,DUMMY,-,NEWCASTLE GP IN MOLINEUX WIC,Salbutamol (0301011R0),2,7.36708019536138,100,
202304,QHM,13T00,DUMMY,-,NEWCASTLE HOSPITALS COMMUNITY HEALTH,Salbutamol (0301011R0),51,78.8653367995493,2550,
202304,QHM,13T00,DUMMY,-,NEWCASTLE HOSPITALS COMMUNITY HEALTH,Terbutaline sulphate (0301011V0),1,7.82533918224352,100,
202304,QHM,13T00,DUMMY,-,PONTELAND RD WIC,Salbutamol (0301011R0),1,1.42437696064642,50,
202304,QHM,13T00,DUMMY,-,ST OSWALDS PALLIATIVE CARE,Salbutamol (0301011R0),1,5.94270323471496,50,
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,Salbutamol (0301011R0),173,606.859602751421,9014,5407
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,Terbutaline sulphate (0301011V0),9,70.4280526401917,900,5407
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,Salbutamol (0301011R0),175,557.069855579815,10588.99999995,3996
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,Terbutaline sulphate (0301011V0),2,23.4636175467306,300,3996
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,Salbutamol (0301011R0),185,428.278035847287,12815,7434
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,Terbutaline sulphate (0301011V0),3,23.4760175467306,300,7434
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,Salbutamol (0301011R0),387,1512.19361866979,22308,10555
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,Terbutaline sulphate (0301011V0),4,39.1142959112176,500,10555
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,Salbutamol (0301011R0),225,631.304466105296,14691,8375
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,Terbutaline sulphate (0301011V0),5,46.9396350934611,600,8375
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,Salbutamol (0301011R0),230,909.578861453952,17726,7686
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,Terbutaline sulphate (0301011V0),13,156.41998364487,2000,7686
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,Salbutamol (0301011R0),217,642.241057734927,12655,4130
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,Terbutaline sulphate (0301011V0),7,70.4032526401917,900,4130
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,Salbutamol (0301011R0),546,1900.88333685426,35284,11670
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,Terbutaline sulphate (0301011V0),9,78.2409918224352,1000,11670
202304,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,METRO INTERCHANGE SURGERY ( C 01-Apr-24 ),Salbutamol (0301011R0),20,125.593901386452,1185,6
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,Salbutamol (0301011R0),267,992.717164066783,19204,6223
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,Terbutaline sulphate (0301011V0),13,132.98116609814,1700,6223
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,Salbutamol (0301011R0),417,1590.84207639091,28857,10526
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,Terbutaline sulphate (0301011V0),6,54.7649742757047,700,10526
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,Salbutamol (0301011R0),190,406.699135630446,11265,5562
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),3,31.2889567289741,400,5562
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,Salbutamol (0301011R0),379,1330.5235947104,22701,7603
202304,QHM,13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,Terbutaline sulphate (0301011V0),5,62.5655134579482,800,7603
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,CHAINBRIDGE MEDICAL PARTNERSHIP,Salbutamol (0301011R0),330,1253.11740620809,19090,11227
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,CHAINBRIDGE MEDICAL PARTNERSHIP,Terbutaline sulphate (0301011V0),16,179.896001191601,2300,11227
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,GLENPARK & TEAMS MEDICAL SERVICES,Salbutamol (0301011R0),281,866.041077147818,18876,9098
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,GLENPARK & TEAMS MEDICAL SERVICES,Terbutaline sulphate (0301011V0),5,70.3784526401917,900,9098
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,SUNNISIDE SURGERY,Salbutamol (0301011R0),117,265.123377631112,7115,3742
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,SUNNISIDE SURGERY,Terbutaline sulphate (0301011V0),2,15.650678364487,200,3742
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,TEAMS MEDICAL PRACTICE ( D 01-Mar-25 ),Salbutamol (0301011R0),262,799.637913546417,14392.5,5649
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,TEAMS MEDICAL PRACTICE ( D 01-Mar-25 ),Terbutaline sulphate (0301011V0),2,15.650678364487,200,5649
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,Salbutamol (0301011R0),388,1487.43407457743,30980,15649
202304,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,46.9148350934611,600,15649
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CHOPWELL PRIMARY HEALTHCARE CENTRE,Salbutamol (0301011R0),145,310.806262123402,9350,2471
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CHOPWELL PRIMARY HEALTHCARE CENTRE,Terbutaline sulphate (0301011V0),3,31.2889567289741,400,2471
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CRAWCROOK MEDICAL CENTRE,Salbutamol (0301011R0),721,2457.42483261716,43496.9999996,20557
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CRAWCROOK MEDICAL CENTRE,Terbutaline sulphate (0301011V0),19,195.559079556088,2500,20557
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,HOLLYHURST MEDICAL CENTRE,Salbutamol (0301011R0),190,492.151981288768,11400,4570
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,OLDWELL SURGERY,Salbutamol (0301011R0),220,640.433274506349,15120,4782
202304,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,OLDWELL SURGERY,Terbutaline sulphate (0301011V0),2,23.4636175467306,300,4782
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,JESMOND HEALTH PARTNERSHIP,Salbutamol (0301011R0),167,397.245498565982,10955,13551
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,JESMOND HEALTH PARTNERSHIP,Terbutaline sulphate (0301011V0),5,46.9396350934611,600,13551
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,ROSEWORTH SURGERY,Salbutamol (0301011R0),145,320.321175962357,8650,5617
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,ROSEWORTH SURGERY,Terbutaline sulphate (0301011V0),5,39.1266959112176,500,5617
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,THE GROVE MEDICAL GROUP,Salbutamol (0301011R0),164,378.598442224663,10300,12992
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,THE GROVE MEDICAL GROUP,Terbutaline sulphate (0301011V0),21,187.770940373845,2400,12992
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,AVENUE MEDICAL PRACTICE ( C 01-Jul-24 ),Salbutamol (0301011R0),37,61.0231984319938,2150,2727
202304,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,AVENUE MEDICAL PRACTICE ( C 01-Jul-24 ),Terbutaline sulphate (0301011V0),1,7.82533918224352,100,2727
202304,QHM,13T00,NEWCASTLE CENTRAL HEALTH PCN,U43524,SAVILLE MEDICAL GROUP,Salbutamol (0301011R0),692,2339.40292939983,46911,41275
202304,QHM,13T00,NEWCASTLE CENTRAL HEALTH PCN,U43524,SAVILLE MEDICAL GROUP,Terbutaline sulphate (0301011V0),10,93.8792701869223,1200,41275
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,BENFIELD PARK MEDICAL GROUP,Salbutamol (0301011R0),312,1009.71412086582,20420,9427
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,BENFIELD PARK MEDICAL GROUP,Terbutaline sulphate (0301011V0),3,39.1018959112176,500,9427
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,BIDDLESTONE HEALTH GROUP,Salbutamol (0301011R0),193,445.443330711634,12750,10190
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,BIDDLESTONE HEALTH GROUP,Terbutaline sulphate (0301011V0),1,7.82533918224352,100,10190
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,HEATON ROAD SURGERY,Salbutamol (0301011R0),258,693.228795690791,17600,7545
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,HEATON ROAD SURGERY,Terbutaline sulphate (0301011V0),1,15.638278364487,200,7545
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,NEWCASTLE MEDICAL CENTRE,Salbutamol (0301011R0),92,197.480902967754,5950,19296
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,NEWCASTLE MEDICAL CENTRE,Terbutaline sulphate (0301011V0),1,7.82533918224352,100,19296
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,ST.ANTHONY'S HEALTH CENTRE,Salbutamol (0301011R0),339,896.330619680868,20655.5,6691
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,ST.ANTHONY'S HEALTH CENTRE,Terbutaline sulphate (0301011V0),2,23.4636175467306,300,6691
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,THORNFIELD MEDICAL GROUP,Salbutamol (0301011R0),632,2500.3679441128,41032.333333184,19951
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,THORNFIELD MEDICAL GROUP,Terbutaline sulphate (0301011V0),22,203.409218738332,2600,19951
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,Salbutamol (0301011R0),592,1702.24261406652,38016,10964
202304,QHM,13T00,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,Terbutaline sulphate (0301011V0),6,46.9520350934611,600,10964
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,BETTS AVENUE MEDICAL GROUP,Salbutamol (0301011R0),648,1857.30729356124,41432.5,11298
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,BETTS AVENUE MEDICAL GROUP,Terbutaline sulphate (0301011V0),8,62.6027134579482,800,11298
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,DILSTON MEDICAL CENTRE,Salbutamol (0301011R0),102,287.161894991687,7790,9487
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,ELSWICK FAMILY PRACTICE,Salbutamol (0301011R0),329,786.857255645786,19908,7388
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,ELSWICK FAMILY PRACTICE,Terbutaline sulphate (0301011V0),2,15.650678364487,200,7388
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,FENHAM HALL SURGERY,Salbutamol (0301011R0),354,1212.85361471858,24685,10563
202304,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,FENHAM HALL SURGERY,Terbutaline sulphate (0301011V0),7,78.2161918224352,1000,10563
